"gutenberg_id" "text"
766 "fact, she has lost the use of her limbs.'"
766 ""
766 "'Dear me!' said I."
766 ""
766 "'Very sad, is it not?' returned Traddles. 'But in a merely domestic view"
766 "it is not so bad as it might be, because Sophy takes her place. She is"
766 "quite as much a mother to her mother, as she is to the other nine.'"
766 ""
766 "I felt the greatest admiration for the virtues of this young lady; and,"
766 "honestly with the view of doing my best to prevent the good-nature"
766 "of Traddles from being imposed upon, to the detriment of their joint"
766 "prospects in life, inquired how Mr. Micawber was?"
766 ""
766 "'He is quite well, Copperfield, thank you,' said Traddles. 'I am not"
766 "living with him at present.'"
766 ""
766 "'No?'"
766 ""
766 "'No. You see the truth is,' said Traddles, in a whisper, 'he had changed"
766 "his name to Mortimer, in consequence of his temporary embarrassments;"
766 "and he don't come out till after dark--and then in spectacles. There was"
766 "an execution put into our house, for rent. Mrs. Micawber was in such"
766 "a dreadful state that I really couldn't resist giving my name to that"
766 "second bill we spoke of here. You may imagine how delightful it was to"
766 "my feelings, Copperfield, to see the matter settled with it, and Mrs."
766 "Micawber recover her spirits.'"
766 ""
766 "'Hum!' said I. 'Not that her happiness was of long duration,' pursued"
766 "Traddles, 'for, unfortunately, within a week another execution came"
766 "in. It broke up the establishment. I have been living in a furnished"
766 "apartment since then, and the Mortimers have been very private indeed."
766 "I hope you won't think it selfish, Copperfield, if I mention that"
766 "the broker carried off my little round table with the marble top, and"
766 "Sophy's flower-pot and stand?'"
766 ""
766 "'What a hard thing!' I exclaimed indignantly."
766 ""
766 "'It was a--it was a pull,' said Traddles, with his usual wince at that"
766 "expression. 'I don't mention it reproachfully, however, but with a"
766 "motive. The fact is, Copperfield, I was unable to repurchase them at the"
766 "time of their seizure; in the first place, because the broker, having an"
766 "idea that I wanted them, ran the price up to an extravagant extent; and,"
766 "in the second place, because I--hadn't any money. Now, I have kept"
766 "my eye since, upon the broker's shop,' said Traddles, with a great"
766 "enjoyment of his mystery, 'which is up at the top of Tottenham Court"
766 "Road, and, at last, today I find them put out for sale. I have only"
766 "noticed them from over the way, because if the broker saw me, bless you,"
766 "he'd ask any price for them! What has occurred to me, having now the"
766 "money, is, that perhaps you wouldn't object to ask that good nurse of"
766 "yours to come with me to the shop--I can show it her from round the"
766 "corner of the next street--and make the best bargain for them, as if"
766 "they were for herself, that she can!'"
766 ""
766 "The delight with which Traddles propounded this plan to me, and the"
766 "sense he had of its uncommon artfulness, are among the freshest things"
766 "in my remembrance."
766 ""
766 "I told him that my old nurse would be delighted to assist him, and that"
766 "we would all three take the field together, but on one condition. That"
766 "condition was, that he should make a solemn resolution to grant no more"
766 "loans of his name, or anything else, to Mr. Micawber."
766 ""
766 "'My dear Copperfield,' said Traddles, 'I have already done so, because"
766 "I begin to feel that I have not only been inconsiderate, but that I have"
766 "been positively unjust to Sophy. My word being passed to myself, there"
766 "is no longer any apprehension; but I pledge it to you, too, with the"
766 "greatest readiness. That first unlucky obligation, I have paid. I have"
766 "no doubt Mr. Micawber would have paid it if he could, but he could not."
766 "One thing I ought to mention, which I like very much in Mr. Micawber,"
766 "Copperfield. It refers to the second obligation, which is not yet due."
766 "He don't tell me that it is provided for, but he says it WILL BE. Now, I"
766 "think there is something very fair and honest about that!'"
766 ""
766 "I was unwilling to damp my good friend's confidence, and therefore"
766 "assented. After a little further conversation, we went round to the"
766 "chandler's shop, to enlist Peggotty; Traddles declining to pass the"
766 "evening with me, both because he endured the liveliest apprehensions"
766 "that his property would be bought by somebody else before he could"
766 "re-purchase it, and because it was the evening he always devoted to"
766 "writing to the dearest girl in the world."
766 ""
766 "I never shall forget him peeping round the corner of the street in"
766 "Tottenham Court Road, while Peggotty was bargaining for the precious"
766 "articles; or his agitation when she came slowly towards us after vainly"
766 "offering a price, and was hailed by the relenting broker, and went back"
766 "again. The end of the negotiation was, that she bought the property on"
766 "tolerably easy terms, and Traddles was transported with pleasure."
766 ""
766 "'I am very much obliged to you, indeed,' said Traddles, on hearing it"
766 "was to be sent to where he lived, that night. 'If I might ask one other"
766 "favour, I hope you would not think it absurd, Copperfield?'"
766 ""
766 "I said beforehand, certainly not."
766 ""
766 "'Then if you WOULD be good enough,' said Traddles to Peggotty, 'to"
766 "get the flower-pot now, I think I should like (it being Sophy's,"
766 "Copperfield) to carry it home myself!'"
766 ""
766 "Peggotty was glad to get it for him, and he overwhelmed her with thanks,"
766 "and went his way up Tottenham Court Road, carrying the flower-pot"
766 "affectionately in his arms, with one of the most delighted expressions"
766 "of countenance I ever saw."
766 ""
766 "We then turned back towards my chambers. As the shops had charms for"
766 "Peggotty which I never knew them possess in the same degree for anybody"
766 "else, I sauntered easily along, amused by her staring in at the windows,"
766 "and waiting for her as often as she chose. We were thus a good while in"
766 "getting to the Adelphi."
766 ""
766 "On our way upstairs, I called her attention to the sudden disappearance"
766 "of Mrs. Crupp's pitfalls, and also to the prints of recent footsteps. We"
766 "were both very much surprised, coming higher up, to find my outer door"
766 "standing open (which I had shut) and to hear voices inside."
766 ""
766 "We looked at one another, without knowing what to make of this, and went"
766 "into the sitting-room. What was my amazement to find, of all people upon"
766 "earth, my aunt there, and Mr. Dick! My aunt sitting on a quantity of"
766 "luggage, with her two birds before her, and her cat on her knee, like a"
766 "female Robinson Crusoe, drinking tea. Mr. Dick leaning thoughtfully on"
766 "a great kite, such as we had often been out together to fly, with more"
766 "luggage piled about him!"
766 ""
766 "'My dear aunt!' cried I. 'Why, what an unexpected pleasure!'"
766 ""
766 "We cordially embraced; and Mr. Dick and I cordially shook hands; and"
766 "Mrs. Crupp, who was busy making tea, and could not be too attentive,"
766 "cordially said she had knowed well as Mr. Copperfull would have his"
766 "heart in his mouth, when he see his dear relations."
766 ""
766 "'Holloa!' said my aunt to Peggotty, who quailed before her awful"
766 "presence. 'How are YOU?'"
766 ""
766 "'You remember my aunt, Peggotty?' said I."
766 ""
766 "'For the love of goodness, child,' exclaimed my aunt, 'don't call the"
766 "woman by that South Sea Island name! If she married and got rid of"
766 "it, which was the best thing she could do, why don't you give her the"
766 "benefit of the change? What's your name now,--P?' said my aunt, as a"
766 "compromise for the obnoxious appellation."
766 ""
766 "'Barkis, ma'am,' said Peggotty, with a curtsey."
766 ""
766 "'Well! That's human,' said my aunt. 'It sounds less as if you wanted a"
766 "missionary. How d'ye do, Barkis? I hope you're well?'"
766 ""
766 "Encouraged by these gracious words, and by my aunt's extending her"
766 "hand, Barkis came forward, and took the hand, and curtseyed her"
766 "acknowledgements."
766 ""
766 "'We are older than we were, I see,' said my aunt. 'We have only met each"
766 "other once before, you know. A nice business we made of it then! Trot,"
766 "my dear, another cup.'"
766 ""
766 "I handed it dutifully to my aunt, who was in her usual inflexible state"
